"name","alt.name","venue"
"Blackhills FC Red G02","BLACKHILLS FC G 02 RED B","Clash At the Border Gold/Silver/Bronze"
"Blackhills FC Red G02","BLACKHILLS FC G 02 RED B (WA)","Nike Crossfire Challenge Silver Group U16"
"Blackhills FC Red G02","Blackhills FC G02 Red B","RCL G02 Div 4"
"Boise Nationals Timbers Blue G02","BOISE NATIONALS TIMBERS BNT 2002 GIRLS BLUE (ID)","Timbers Winter Showcase 2002 Showcase U16"
"Breakers Black Andersson G02","BREAKERS FC G02 BREAKERS FC BLACK ANDERSSON (WA)","Nike Crossfire Challenge Silver Group U16"
"Breakers Black Andersson G02","IEYSA G02 Breakers FC Andersson-Craig","PSPL WNPL U16"
"Breakers Black Andersson G02","SPOKANE BREAKERS FC G02 BREAKERS FC BLACK ANDERSSON/CRAIG (WA)","Timbers Winter Showcase 2002 Showcase U16"
"Bremerton United Force G02","Bremerton SC FORCE","Seattle Cup GU16"
"Bremerton United Force G02","BSC G02 Force","NPSL Division 2 (02) U16"
"BSC Portland Black G02","BSC 02G Black","PTT Winter G02 Division 1 White"
"BVSC Flames G02","BVSC FLAMES - MUELLER (CND)","SX Cup Girls U16/17 Premier - Tier 1 U16"
"Cascade FC Green G02","Cascade FC","Skagit Firecracker Div. 2 U16"
"Cascade FC Green G02","Cascade FC G02-3","Crossfire Select U16 Silver"
"Cascade FC Green G02","Cascade FC G02/03","PSPL Classic 2 U16"
"Cascade Rush Revolution G02","CASCADE RUSH REVOLUTION 02 (OR)","Bend Premier Cup Meghan Klingenberg (Silver) Division U16"
"Cascade Rush Revolution G02","CASCADE RUSH REVOLUTION 02 (OR)","Timbers Winter Showcase 2002 Showcase U16"
"Cascade Rush Revolution G02","CASCADE RUSH 02G","Clash At the Border Gold/Silver/Bronze"
"Cheney Storm FC G02","IEYSA G02 Storm FC Showalter","PSPL WSPL U16"
"Cheney Storm FC G02","STORM FC G02 SHOWALTER","Clash At the Border Gold/Silver/Bronze"
"Cheney Storm FC G02","STORM FC STORM (WA)","River City Cup U15-U16 Girls ('02,'03) U16"
"Colorado Storm Select G02","CO STORM CR 02G SELECT (CO)","Nike Crossfire Challenge Gold Group U16"
"Coquitlam Metro Ford Destroyers G01","CMFSC DESTROYERS (TBA)","SX Cup Girls U16/17 Premier - Tier 1 U16"
"Coquitlam Metro Ford Rebels G02","68 CMFSC Rebels","Rimland Challenge U16"
"Crossfire Alaska ADP G02","ALASKA YOUTH SOCCER ADP 02G (AK)","Timbers Winter Showcase 2002 FWRL U16"
"Crossfire Alaska ADP G02","ALASKA YOUTH SOCCER ADP 02G (AK)","Timbers Winter Showcase 2002 Showcase U16"
"Crossfire OR Blue I G02","CROSSFIRE OREGON G02 (OR)","Nike Crossfire Challenge Silver Group U16"
"Crossfire OR Blue I G02","CROSSFIRE OREGON G02 (OR)","Oswego Nike Cup Silver U16"
"Crossfire OR Blue I G02","Crossfire Oregon 02G Blue 1","PTT Winter G02 Division 1 White"
"Crossfire OR Blue I G02","Crossfire 2002","Portland Winter Showcase U16"
"Crossfire OR United ECNL G02","CROSSFIRE UNITED ECNL 02 (OR)","Nike Crossfire Challenge Super Group U16"
"Crossfire Premier A G02","Crossfire Premier G02 A","RCL G02 Div 1"
"Crossfire Premier A G02","CROSSFIRE PREMIER G02A","Showcase of Champions Girls U16"
"Crossfire Premier A G02","CROSSFIRE PREMIER G02A (WA)","Nike Crossfire Challenge Super Group U16"
"Crossfire Premier A G02","Crossfire Premier G02A","PacNW Winter Classic 2002 Girls Showcase Premier"
"Crossfire Premier ECNL G02","CROSSFIRE PREMIER ECNL G02","Showcase of Champions Girls U16"
"Crossfire Select Miller G02","Crossfire Select G02 Miller","Crossfire Select U16 Gold"
"Crossfire Select Miller G02","Crossfire Select G02-Miller","Mt Hood Challenge U16 Gold"
"Crossfire Select Miller G02","Crossfire Select Miller G02","River Jam Copa U15-16"
"Crossfire Select Miller G02","Crossfire Select G02 Miller","NPSL Division 1 (02) U16"
"Crossfire Select Reimbold G02","Crossfire Select G02 Reimbold","Crossfire Select U16 Gold"
"Crossfire Select Reimbold G02","Crossfire Select Reimbold G02","Eastside FC Cup GU16"
"Crossfire Select Reimbold G02","Crossfire Select Reimbold","NPSL Division 1 (02) U16"
"CWSA Navy G02","CW Sounders G02 Navy","Xtreme Cup GU16"
"CWSA Navy G02","CWSA G02 Navy","PSPL Classic 2 U16"
"CYSA Timber Barons Green G03","CYSA TIMBER BARONS TIMBER BARONS 03","Summer Slam U15/U16 Gold/Silver"
"Dragons FC G02","Dragons FC G02","Starfire Spring Classic GU16"
"Dragons FC G02","Dragons FC G02","Sounders FC Cup GU16 Gold"
"Dragons FC G02","Dragons FC G02","PSPL Classic 1 U16"
"Dragons FC G02","Dragons FC G02","Labor Day Cup GU16"
"Eastside FC Blue G02","EASTSIDE FC G02 BLUE - BUBAR","Clash At the Border Gold/Silver/Bronze"
"Eastside FC Blue G02","Eastside FC G02 Blue Bubar","Eastside FC Cup GU16"
"Eastside FC Blue G02","Eastside FC G02 Blue C","RCL G02 Div 4"
"Eastside FC Blue G02","EFC G02 Blue - Bubar","Sounders FC Cup GU16 Silver"
"Eastside FC Blue G02","Eastside FC G02 Blue - Bubar","PacNW Winter Classic 2002 Girls Showcase Premier 2"
"Eastside FC Red G02","EASTSIDE FC 02 EASTSIDE REIGN A2 (WA)","Nike Crossfire Challenge Super Group U16"
"Eastside FC Red G02","EASTSIDE FC G02 REIGN ACEDEMY 2 (WA)","Timbers Winter Showcase 2002 FWRL U16"
"Eastside FC Red G02","G02 Eastside Reign A2","RCL G02 Div 1"
"Eastside FC White G02","Eastside FC G02 White","Seattle Cup GU16"
"Eastside FC White G02","Eastside FC G02 White","Sounders FC Cup GU16 Gold"
"Eastside FC White G02","EASTSIDE FC G02 WHITE (WA)","Bend Premier Cup Meghan Klingenberg (Silver) Division U16"
"Eastside FC White G02","Eastside FC G02 White B","RCL G02 Div 3"
"Eastside FC White G02","EFC G02 White","PacNW Winter Classic 2002 Girls Showcase Premier 2"
"Eastside Timbers Black G02","EASTSIDE SOCCER EASTSIDE TIMBERS 02G BLACK (OR)","Oswego Nike Cup Silver U16"
"Eastside Timbers Black G02","EASTSIDE TIMBERS 02G BLACK","Clash At the Border Gold/Silver/Bronze"
"Eastside Timbers Black G02","EASTSIDE TIMBERS 02G BLACK (OR)","Timbers Winter Showcase 2002 Showcase U16"
"Eastside Timbers Black G02","EST 02G Black","PTT Winter G02 Division 1 White"
"Eastside Timbers Red G02","EASTSIDE TIMBERS '02 LIVERPOOL","Clash At the Border Super"
"Eastside Timbers Red G02","EASTSIDE TIMBERS '02 LIVERPOOL (OR)","Nike Crossfire Challenge Super Group U16"
"Eastside Timbers Red G02","EASTSIDE TIMBERS '02 LIVERPOOL (OR)","Timbers Winter Showcase 2002 FWRL U16"
"Eastside Timbers Red G02","EST 02G Red","PTT Winter G02 Premier"
"ETFC Force Black G02","EUGENE TIMBERS FC ETFC 02 G FORCE BLACK","Showcase of Champions Girls U16"
"ETFC Force Black G02","EUGENE TIMBERS FC ETFC 02 G FORCE BLACK (OR)","Timbers Winter Showcase 2002 FWRL U16"
"ETFC Force Black G02","ETFC 02G Force Black","PTT Winter G02 Premier"
"ETFC Force Red G02","ETFC G02 Force Red","Mt Hood Challenge U16 Gold"
"ETFC Force Red G02","ETFC 02G Force Red","PTT Winter G02 Division 1 Red"
"FC Edmonds Black Ice G02","103 FC Edmonds Black Ice G02","Baker Blast U16"
"FC Edmonds Black Ice G02","FC Edmonds Black Ice","Crossfire Select U16 Gold"
"FC Edmonds Black Ice G02","FC Edmonds Black Ice","PSPL Classic 1 U16"
"FC Edmonds Black Ice G02","FC EDMONDS BLACK ICE G02 (WA)","Bend Premier Cup Meghan Klingenberg (Silver) Division U16"
"FC Edmonds Black Ice G02","Black Ice","PacNW Winter Classic 2002 Girls Showcase Premier 2"
"FC Nova Gold G02","FC NOVA GOLD 02","FC Nova Fall Showcase U15/16 Girls"
"FC Nova Gold G03","FC NOVA NOVA GOLD KC","FC Nova Fall Showcase U15/16 Girls"
"FC Nova Gold LW G03","FC NOVA NOVA GOLD LW","FC Nova Fall Showcase U15/16 Girls"
"FC Portland ECNL G03","FC Portland 03 ECNL","Portland Winter Showcase U16"
"FC Portland Navy G02","FC PORTLAND 02 NAVY","PCU Summer Classic U15-U16 Gold"
"FC Portland Navy G02","FC PORTLAND 02 NAVY (OR)","Nike Crossfire Challenge Super Group U16"
"FC Portland Navy G02","FC Portland FCPA Girls","Mt Hood Challenge U16 Gold"
"FC Portland Navy G02","FC Portland 02 Navy","Portland Winter Showcase U16"
"FC Portland Navy G02","FC Portland 02G Navy","PTT Winter G02 Premier"
"FC Portland White G02","FC Portland 02 White","Portland Winter Showcase U16"
"FC Portland White G02","FC Portland 02G WHITE","PTT Winter G02 Division 1 Red"
"FC Salmon Creek Nemesis White G03","FC SALMON CREEK FCSC NEMESIS 03 WHITE (WA)","Bend Premier Cup Meghan Cox (Silver) Division U16"
"FME Fusion G03","FME Fusion 03","River Jam Copa U15-16"
"FPSC Fury Black G02","Fpsc Fury G02 Black","US Club Regionals G02"
"FPSC Fury Black G02","FPSC Fury G02 Black","PSPL WSPL U16"
"FPSC Fury Black G02","FPSC FURY G02 BLACK","WA Rush Cup GU16 Gold"
"FPSC Fury Black G02","FPSC FURY G02 BLACK (WA)","Nike Crossfire Challenge Gold Group U16"
"FPSC Fury Black G02","FPSC Fury G02 Black","PacNW Winter Classic 2002 Girls Showcase Premier"
"Fraser Valley FC G02","FV Selects U16 Girls","Starfire Spring Classic GU16"
"Fuerza FC Academy A G03","Fusion 03 - Breer","RVS Classic GU15-16"
"Fuerza FC Academy G02","Fuerza FC 2002","PSPL Classic 2 U16"
"Fuerza FC Academy G02","Fuerza FC G2002","Crossfire Select U16 Silver"
"Fusion FC Academy G02","FUSION FC 2002 GIRLS (CND)","SX Cup Girls U16/17 Premier - Tier 1 U16"
"FWFC Blue G02","FEDERAL WAY FOOTBALL FWFC G02 BLUE","WA Rush Cup GU16 Gold"
"FWFC Blue G02","FEDERAL WAY FOOTBALL FWFC G02 BLUE (WA)","Nike Crossfire Challenge Silver Group U16"
"FWFC Blue G02","FWFC G02 Blue","Rainier Challenge Copa U16"
"FWFC Blue G02","FWFC G02 Blue (A)","RCL G02 Div 2"
"FWFC Blue G02","FWFC G02 Blue","PacNW Winter Classic 2002 Girls Showcase Premier"
"FWFC Select G03","FWFC G03 Select","River Jam Copa U15-16"
"Gig Harbor FC G02","Gig Harbor Girls 02 White","Sounders FC Cup GU16 Silver"
"GS Surf A G02","GS Surf G02 A","RCL G02 Div 2"
"GS Surf A G02","Greater Seattle Surf SC","PacNW Winter Classic 2002 Girls Showcase Premier"
"GS Surf B G02","Greater Seattle Surf G02B","Eastside FC Cup GU16"
"GS Surf B G02","GREATER SEATTLE SURF SC G02B","Snohomish United Invit GU16"
"GS Surf B G02","GS Surf G02 B","RCL G02 Div 2"
"GS Surf C G02","GREATER SEATTLE SURF GS SURF G02 C (WA)","Bigfoot GU16/17 U16"
"GS Surf C G02","GS Surf G02 C","RCL G02 Div 4"
"Harbor Premier Green G02","Harbor Premier G02 Green","Mt Hood Challenge U16 Gold"
"Harbor Premier Green G02","HARBOR PREMIER G02 GREEN (WA)","Nike Crossfire Challenge Gold Group U16"
"Harbor Premier Green G02","Harbor Premier G02 Green A","RCL G02 Div 2"
"Harbor Premier Green G02","Harbor Premier G02 Green","PacNW Winter Classic 2002 Girls Showcase Premier"
"Harbor Premier Green G03","Harbor Premier G03 Green","RVS Classic GU15-16"
"Harbor Premier White G02","Harbor Premier G02 White","Eastside FC Cup GU16"
"Harbor Premier White G02","Harbor Premier G02 White B","RCL G02 Div 4"
"Highline Premier Blue G02","Highline Premier FC Eagles 02","PSPL WNPL U16"
"Highline Premier Blue G02","Highline Premier FC G02","Sounders FC Cup GU16 Gold"
"Highline Premier Blue G02","HIGHLINE PREMIER FC G02","Clash At the Border Super"
"Highline Premier Blue G02","Highline Premier Eagles G02","Portland Winter Showcase U16"
"HSC Bayern G03","HILLSBORO HSC U15G BAYERN 03","PCU Summer Classic U15-U16 Gold"
"HSC Galaxy G02","HILLSBORO 02G GALAXY","Clash At the Border Gold/Silver/Bronze"
"HSC Galaxy G02","Hillsboro Soccer Club-Galaxy","Crossfire Select U16 Silver"
"HSC Galaxy G02","HSC 02G Galaxy","Mt Hood Challenge U16 Silver"
"HSC Galaxy G02","HSC 02G Galaxy","PTT Winter G02 Division 1 White"
"HSC GPS Oregon G02","HSC G02 GPS OREGON","PCU Summer Classic Bronze"
"Idaho Rush Premier G02","IDAHO RUSH 02 PREMIER (ID)","Timbers Winter Showcase 2002 FWRL U16"
"Idaho Rush Premier G04","IDAHO RUSH 04 GIRLS PREMIER","FC Nova Fall Showcase U15/16 Girls"
"IFC GPS G02","IFC 02G GPS","PTT Winter G02 Premier"
"Indie Chicas Cyan G02","INDIE CHICAS 02 (ID)","Timbers Winter Showcase 2002 Showcase U16"
"Indie Chicas Cyan G02","Indie CHiCAS 02","PacNW Winter Classic 2002 Girls Showcase Premier"
"Indie Chicas Cyan G03","INDIE CHICAS 03 GIRLS","FC Nova Fall Showcase U15/16 Girls"
"Indie Chicas Lime G03","INDIE CHICAS LIME 03","FC Nova Fall Showcase U15/16 Girls"
"Irish FC Gators G02","108 Irish Gators","Baker Blast U16"
"Irish FC Gators G02","Irish G02 Gators","NPSL Division 2 (02) U16"
"ISC Gunners A G02","ISC GUNNERS FC ISC GUNNERS G02 A","Showcase of Champions Girls U16"
"ISC Gunners A G02","ISC GUNNERS FC ISC GUNNERS G02 A (WA)","Nike Crossfire Challenge Gold Group U16"
"ISC Gunners A G02","ISC GUNNERS FC ISC GUNNERS G02 A (WA)","Timbers Winter Showcase 2002 Showcase U16"
"ISC Gunners A G02","ISC GUNNERS FC ISC GUNNERS G02 A (WA)","Timbers Winter Showcase 2002 FWRL U16"
"ISC Gunners A G02","ISC Gunners G02A","US Club Regionals G02"
"ISC Gunners A G02","ISC Gunners G02A","PSPL WNPL U16"
"ISC Gunners A G02","ISC Gunners G02A","PacNW Winter Classic 2002 Girls Showcase Premier"
"ISC Gunners B Blue G02","ISC GUNNERS FC ISC GUNNERS G02 B BLUE","WA Rush Cup GU16 Silver"
"ISC Gunners B Blue G02","ISC Gunners G02B Blue","Starfire Spring Classic GU16"
"ISC Gunners B Blue G02","ISC Gunners G02B Blue","Sounders FC Cup GU16 Silver"
"ISC Gunners B Blue G02","ISC Gunners G02B Blue","PSPL Classic 2 U16"
"ISC Gunners B Blue G02","ISC Gunners G02B Blue","PacNW Winter Classic 2002 Girls Showcase Premier 2"
"ISC Gunners B White G02","ISC GUNNERS FC ISC GUNNERS G02B WHITE","WA Rush Cup GU16 Silver"
"ISC Gunners B White G02","ISC Gunners G02B White","Starfire Spring Classic GU16"
"ISC Gunners B White G02","ISC Gunners G02B White","Sounders FC Cup GU16 Silver"
"ISC Gunners B White G02","ISC Gunners G02B White","PSPL Classic 2 U16"
"Jackson Hole United G03","JH UNITED G2003","FC Nova Fall Showcase U15/16 Girls"
"Kent United Green G02","Kent United G02 Green","Rainier Challenge Samba U16"
"Kent United Green G02","KENT UNITED G02 SMITH (WA)","Nike Crossfire Challenge Silver Group U16"
"Kent United Green G02","KENT UNITED G02 SMITH (WA)","Bend Premier Cup Meghan Klingenberg (Silver) Division U16"
"Kent United Green G02","KU G02 Green","RCL G02 Div 3"
"Kent United Green G02","Kent United G02 Green","PacNW Winter Classic 2002 Girls Showcase Premier 2"
"Kent United White G03","KENT UNITED G03 WHITE (WALTER)","Summer Slam U15/U16 Bronze"
"Kitsap Alliance Red G02","Kitsap Alliance FC - G02 A","RCL G02 Div 3"
"Kitsap Alliance Red G02","Kitsap Alliance FC G02A","US Club Regionals G02"
"Kitsap Alliance Red G02","Kitsap Alliance FC G02A","Labor Day Cup GU16"
"Kitsap Alliance Red G02","KITSAP ALLIANCE FC G02A (WA)","Nike Crossfire Challenge Silver Group U16"
"Kitsap Alliance Red G02","KITSAP ALLIANCE FC G02A (WA)","Timbers Winter Showcase 2002 Showcase U16"
"Longview RF Athletics G02","LONGVIEW RF ATHLETICS","Clash At the Border Gold/Silver/Bronze"
"LSDSC Ladybugs G02","LSDSC Ladybugs","Crossfire Select U16 Silver"
"LSDSC Ladybugs G02","LSDSC G02 Ladybugs","NPSL Division 2 (02) U16"
"MIFC Thunder G02","MIFC 02 Thunder","Starfire Spring Classic GU16"
"MIFC Thunder G02","MIFC 02 Thunder","Sounders FC Cup GU16 Silver"
"MIFC Thunder G02","MIFC G02 Thunder","NPSL Division 1 (02) U16"
"Missfits Mavericks G02","NORTH STATE SOCCER MISSFITS MAVERICKS 02 (CAN)","Bend Premier Cup Meghan Klingenberg (Silver) Division U16"
"Missoula Strikers White G02","Missoula Strikers 2002 White","Starfire Spring Classic GU16"
"Mountain United FC G02","MOUNTAIN UNITED FOOTBALL CLUB (CND)","SX Cup Girls U16/17 Premier - Tier 1 U16"
"MRFC Blue G02","MRFC G02 Heather","Skagit Firecracker Div. 2 U16"
"MRFC Blue G02","MRFC G02 Heather","Sounders FC Cup GU16 Gold"
"MRFC Blue G02","MRFC G02 Heather","Mt Hood Challenge U16 Gold"
"MRFC Blue G02","MRFC G02 Heather","PSPL WSPL U16"
"MRFC Blue G03","MRFC G03 Wagner","River Jam Copa U15-16"
"MRFC White G02","MRFC G02 Carver","Mt Hood Challenge U16 Gold"
"MRFC White G02","MRFC G02 Carver","PSPL Classic 2 U16"
"MRFC White G02","MRFC G02-Carver","Seattle Cup GU16"
"MRFC White G02","Mt Rainier Futbol Club-Carver","Rainier Challenge Samba U16"
"MRFC White G03","MRFC G03 Ness - Bombers","River Jam Copa U15-16"
"Mukilteo Rush G02","64 Rush Select G02","Rimland Challenge U16"
"Mukilteo Rush G02","Rush Select G02","Xtreme Cup GU16"
"Mukilteo Rush G02","Rush Select G02 Lau","Crossfire Select U16 Silver"
"Mukilteo Rush G02","Rush Select G02 A","NPSL Division 2 (02) U16"
"Mukilteo Rush Nero G02","Rush Select Nero","Seattle Cup GU16"
"Mukilteo Rush Nero G02","Rush Select Nero","Xtreme Cup GU16"
"Mukilteo Rush Nero G02","Rush Select G02 Nero B","NPSL Division 2 (02) U16"
"MUSC Magic G02","MUSC MAGIC 02F (CND)","Nike Crossfire Challenge Gold Group U16"
"Mustang SC Red G03","MUSTANG SC 03G RED (SAMBA)","Summer Slam U15/U16 Gold/Silver"
"MVP Marauders Navy G02","MAPLE VALLEY PREMIER MARAUDERS 02 NAVY","Showcase of Champions Girls U16"
"MVP Marauders Navy G02","MAPLE VALLEY PREMIER MARAUDERS 02 NAVY (WA)","Nike Crossfire Challenge Gold Group U16"
"MVP Marauders Navy G02","MVP Marauders 02 Navy","PSPL WNPL U16"
"MVP Marauders Navy G02","MVP Marauders 02 Navy","Portland Winter Showcase U16"
"MVP Marauders White G02","MVP Marauders 02 White","Eastside FC Cup GU16"
"MVP Marauders White G02","MVP Marauders 02 White","Xtreme Cup GU16"
"MVP Marauders White G02","MVP Marauders 02 White","PSPL Classic 2 U16"
"MVP Marauders White G02","MVP Marauders G02 White","Crossfire Select U16 Gold"
"Nampa Premier G03","NAMPA PREMIER SC U15G","FC Nova Fall Showcase U15/16 Girls"
"NC Alliance FC G02","North County Alliance Rebels G02","Skagit Firecracker Div. 1 U16"
"NC Alliance FC G02","North County Alliance Rebels G02","PSPL Classic 1 U16"
"NC Alliance FC G02","NORTH COUNTY ALLIANCE REBELS G02 (WA)","Oswego Nike Cup Silver U16"
"NC Alliance FC G02","North County Alliance FC","PacNW Winter Classic 2002 Girls Showcase Premier 2"
"NEU White G02","NEU PDX 02G (OR)","Nike Crossfire Challenge Gold Group U16"
"NEU White G02","NEU PDX 02G White","Portland Winter Showcase U16"
"NEU White G02","NEU PDX 02G White","PTT Winter G02 Premier"
"NEU White G03","NEU PDX G03 WHITE","PCU Summer Classic U15-U16 Gold"
"Newport FC G02","Newport FC","Xtreme Cup GU16"
"Newport FC G02","Newport FC G'02","NPSL Division 2 (02) U16"
"NK Fury G02","NK Fury","Seattle Cup GU16"
"NK Fury G02","NK Fury 02","Crossfire Select U16 Gold"
"NK Fury G02","North Kitsap Fury 02","NPSL Division 1 (02) U16"
"North Idaho Inferno Blue G02","NORTH IDAHO INFERNO F C RIDER G02 BLUE (ID)","River City Cup U15-U16 Girls ('02,'03) U16"
"North Mason Cascadia FC G02","North Mason Cascadia FC","RVS Classic GU15-16"
"North Mason Cascadia FC G02","North Mason Cascadia FC","Crossfire Select U16 Silver"
"North Mason Cascadia FC G02","North Mason Cascadia FC","Xtreme Cup GU16"
"NPSA Titans Navy G02","NPSA G02 Navy Bellevue","Skagit Firecracker Div. 2 U16"
"NPSA Titans Navy G02","NPSA G02 Navy Bellevue","PSPL WSPL U16"
"NPSA Titans Navy G02","NPSA G02 Navy Bellevue","Labor Day Cup GU16"
"NPSA Titans White G02","NPSA G02 White Bellevue","Skagit Firecracker Div. 3 U16"
"NPSA Titans White G02","NPSA G02 White Bellevue","Labor Day Cup GU16"
"NPSA Titans White G02","NPSA G02 White Bellevue","PSPL Classic 2 U16"
"NSC Green Velocity G02","NSC G02 Green Velocity","Eastside FC Cup GU16"
"NSC Green Velocity G02","NSC Velocity G02 Green","Crossfire Select U16 Gold"
"NSC Green Velocity G02","NSC G02 Green Velocity","NPSL Division 1 (02) U16"
"NSC White Adrenaline G02","105 NSC G02 White Adrenaline","Baker Blast U16"
"NSC White Adrenaline G02","NSC G02 White Adrenaline","NPSL Division 2 (02) U16"
"NSGSC Renegades G02","NSGSCMETRO2002 (CND)","SX Cup Girls U16 Metro - Tier 2 U16"
"NW United Black G02","65 NW United G02 Black","Rimland Challenge U16"
"NW United Black G02","Northwest United - GU16 Black","RCL G02 Div 2"
"NW United Black G02","NORTHWEST UNITED '02 PREMIER GIRLS","WA Rush Cup GU16 Gold"
"NW United Black G02","NORTHWEST UNITED '02 PREMIER GIRLS (WA)","Bigfoot GU16/17 U16"
"NW United Black G02","NW United G02 Black","Skagit Firecracker Div. 1 U16"
"NW United Black G02","NWU U16 Premier Girls","PacNW Winter Classic 2002 Girls Showcase Premier"
"NW United Red G02","NW United G02 Red","Skagit Firecracker Div. 3 U16"
"NW United Red G02","NW United G02 Red - Vega","Sounders FC Cup GU16 Silver"
"NW United Red G02","NW UNITED G02 RED VEGA (WA)","Bigfoot GU16/17 U16"
"Oregon Trails FC Fusion G02","OREGON CITY OTFC FUSION","Clash At the Border Gold/Silver/Bronze"
"Oregon Trails FC Fusion G02","OREGON CITY OTFC FUSION","PCU Summer Classic Bronze"
"Oregon Trails FC Fusion G02","OREGON CITY OTFC FUSION (OR)","Oswego Nike Cup Silver U16"
"Oregon Trails FC Fusion G02","OREGON CITY OTFC FUSION 02G","Summer Slam U15/U16 Bronze"
"Oregon Trails FC Fusion G02","OTFC Fusion Red 02G","Mt Hood Challenge U16 Silver"
"Oregon Trails FC Fusion G02","OTFC 02G Fusion Red","PTT Winter G02 Division 1 White"
"PacNW Blue G02","PAC NW BLUE 02 (WA)","Nike Crossfire Challenge Silver Group U16"
"PacNW Blue G02","PacNW G02 Blue B","RCL G02 Div 3"
"PacNW Blue G02","PACNW Girls 02 Blue","Rainier Challenge Copa U16"
"PacNW Blue G02","PacNW G02 Blue B","PacNW Winter Classic 2002 Girls Showcase Premier"
"PacNW Maroon G02","PACIFIC NORTHWEST PACNW 02 MAROON (WA)","Nike Crossfire Challenge Super Group U16"
"PacNW Maroon G02","PacNW G02 Maroon A","RCL G02 Div 1"
"PacNW White G02","PacNW 02W","Rainier Challenge Samba U16"
"PacNW White G02","PacNW G02 White C","RCL G02 Div 4"
"PacNW White G02","PacNW G02 White C","PacNW Winter Classic 2002 Girls Showcase Premier 2"
"PacNW White G03","PacNWSC G03 White","RVS Classic GU15-16"
"PCU Red 1 G03","PCU G03 RED","PCU Summer Classic U15-U16 Gold"
"Pelada FA McKenzie Strykers FC G02","MCKENZIE STRYKERS (OR)","Bend Premier Cup Meghan Cox (Silver) Division U16"
"Pelada FA McKenzie Strykers FC G02","AUFC 02G McKenzie Strykers","PTT Winter G02 Division 1 Red"
"Pinnacles FC G02","PINNACLES FC (CND)","SX Cup Girls U16 Metro - Tier 2 U16"
"Preston GM Langley FC G02","PRESTON GM LANGLEY FC PREMIER (CND:BC)","SX Cup Girls U16/17 Premier - Tier 1 U16"
"PSA Force G02","PSA Force G02 Huestis","Crossfire Select U16 Gold"
"PSA Force G02","PSA Force G02_Huestis","Skagit Firecracker Div. 1 U16"
"PSA Force G02","PSA Force G02_Huestis","NPSL Division 1 (02) U16"
"PSA Force G02","PSA G02 Force_Huestis","PacNW Winter Classic 2002 Girls Showcase Premier 2"
"PSPL Surf Academy G02","PSPL SURF ACADEMY PSPL ACADEMY G02 (WA)","Oswego Nike Cup Silver U16"
"PTFC Toluca G02","PTFC - Toluca","Xtreme Cup GU16"
"PTFC Toluca G02","TOLUCA PORTLAND 02G ELITE HECTOR OLAVE","Summer Slam U15/U16 Gold/Silver"
"PTFC Toluca G02","Toluca Portland SA 02G Elite","PTT Winter G02 Division 1 White"
"Rampage Black G01","RAMPAGE 01 GIRLS KT","FC Nova Fall Showcase U15/16 Girls"
"Rocklin YSC Navy G02","ROCKLIN FC 02G NAVY (CAN)","Bend Premier Cup Meghan Cox (Silver) Division U16"
"Rogue Valley Timbers Red G02","Rogue Valley Timbers U16G","Portland Winter Showcase U16"
"Rogue Valley Timbers Red G02","RV Timbers 02G Red","PTT Winter G02 Premier"
"Rogue Valley Timbers White G02","Rogue Valley Timbers 02G White","Portland Winter Showcase U16"
"Rogue Valley Timbers White G02","RV Timbers 02G White","PTT Winter G02 Division 1 White"
