"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2017-06-08,"BYSL Bluebirdz B05",12,"Jefferson YSA B04",0,"Yellowstone Cup Boys U13","neutral","neutral","Grass"
2017-06-09,"PVSC United Fury B04",1,"BYSL Bluebirdz B05",4,"Yellowstone Cup Boys U13","neutral","neutral","Grass"
2017-06-09,"Jefferson YSA B04",0,"Jackson Hole United White B04",9,"Yellowstone Cup Boys U13","neutral","neutral","Grass"
2017-06-09,"Jackson Hole United White B04",7,"PVSC United Fury B04",2,"Yellowstone Cup Boys U13","neutral","neutral","Grass"
2017-06-10,"PVSC United Fury B04",8,"Jefferson YSA B04",1,"Yellowstone Cup Boys U13","neutral","neutral","Grass"
2017-06-10,"BYSL Bluebirdz B05",3,"Jackson Hole United White B04",2,"Yellowstone Cup Boys U13","neutral","neutral","Grass"
2017-06-10,"BYSL Bluebirdz B05",2,"Jackson Hole United White B04",3,"Yellowstone Cup Boys U13","neutral","neutral","Grass"
2017-06-16,"EPIC B05",0,"Liga Tlaxtli FC Quevedo B05",5,"Skagit Firecracker Div. 1 U13","neutral","neutral","Grass"
2017-06-16,"NPSA Titans Navy B05",0,"NW United Black B05",1,"Skagit Firecracker Div. 1 U13","neutral","neutral","Grass"
2017-06-16,"FC Edmonds B05",0,"New Millenium FC Furia Azul B05",3,"Skagit Firecracker Div. 2 U13","neutral","neutral","Grass"
2017-06-16,"Nortac Colibri B05",5,"Fenix FC B05",0,"Starfire Spring Classic BU13 Gold","neutral","neutral","Grass"
2017-06-16,"Highline Premier Heat Blue B05",9,"RiseAsONE B05",0,"Starfire Spring Classic BU13 Silver","neutral","neutral","Grass"
2017-06-17,"NW United Black B05",4,"Whatcom Rangers Blue B05",1,"Skagit Firecracker Div. 1 U13","neutral","neutral","Grass"
2017-06-17,"NPSA Titans Navy B05",6,"Whatcom Rangers Blue B05",0,"Skagit Firecracker Div. 1 U13","neutral","neutral","Grass"
2017-06-17,"NW United Black B05",8,"EPIC B05",0,"Skagit Firecracker Div. 1 U13","neutral","neutral","Grass"
2017-06-17,"Liga Tlaxtli FC Quevedo B05",2,"NPSA Titans Navy B05",0,"Skagit Firecracker Div. 1 U13","neutral","neutral","Grass"
2017-06-17,"BIFC Blue B05",3,"FC Edmonds B05",0,"Skagit Firecracker Div. 2 U13","neutral","neutral","Grass"
2017-06-17,"NWSC Deception FC Black B05",0,"Seattle United W Blue B05",5,"Skagit Firecracker Div. 2 U13","neutral","neutral","Grass"
2017-06-17,"New Millenium FC Furia Azul B05",13,"Snohomish United Black B05",0,"Skagit Firecracker Div. 2 U13","neutral","neutral","Grass"
2017-06-17,"FC Edmonds B05",2,"Seattle United W Blue B05",2,"Skagit Firecracker Div. 2 U13","neutral","neutral","Grass"
2017-06-17,"New Millenium FC Furia Azul B05",4,"BIFC Blue B05",3,"Skagit Firecracker Div. 2 U13","neutral","neutral","Grass"
2017-06-17,"NPSA Titans Navy Mercer Island B05",0,"Southlake Select Red B05",6,"Skagit Firecracker Div. 3 U13","neutral","neutral","Grass"
2017-06-17,"NC Alliance Rebels B05",1,"Southlake Select Red B05",2,"Skagit Firecracker Div. 3 U13","neutral","neutral","Grass"
2017-06-17,"NPSA Titans Navy Mercer Island B05",0,"Cascade FC Green B05",8,"Skagit Firecracker Div. 3 U13","neutral","neutral","Grass"
2017-06-17,"Cascade FC Green B05",7,"Lake Hills Blue Devils B05",1,"Skagit Firecracker Div. 3 U13","neutral","neutral","Grass"
2017-06-17,"Lake Hills Blue Devils B05",2,"NC Alliance Rebels B05",3,"Skagit Firecracker Div. 3 U13","neutral","neutral","Grass"
2017-06-17,"Fenix FC B05",0,"Surrey United B05",15,"Starfire Spring Classic BU13 Gold","neutral","neutral","Turf"
2017-06-17,"Nortac Colibri B05",0,"Coastal FC B05",8,"Starfire Spring Classic BU13 Gold","neutral","neutral","Turf"
2017-06-17,"Eclipse FC Eclipse B05",6,"Seattle Celtic Green B05",1,"Starfire Spring Classic BU13 Gold","neutral","neutral","Turf"
2017-06-17,"Eclipse FC Eclipse B05",5,"Coastal FC B05",5,"Starfire Spring Classic BU13 Gold","neutral","neutral","Turf"
2017-06-17,"Surrey United B05",6,"Nortac Colibri B05",0,"Starfire Spring Classic BU13 Gold","neutral","neutral","Turf"
2017-06-17,"Seattle Celtic Green B05",5,"Fenix FC B05",0,"Starfire Spring Classic BU13 Gold","neutral","neutral","Grass"
2017-06-17,"Fraser Valley Selects Barca B05",3,"Highline Premier Heat Blue B05",2,"Starfire Spring Classic BU13 Silver","neutral","neutral","Grass"
2017-06-17,"ISC Gunners B B05",6,"RiseAsONE B05",0,"Starfire Spring Classic BU13 Silver","neutral","neutral","Grass"
2017-06-17,"ISC Gunners C B05",0,"Fraser Valley Selects Real B05",8,"Starfire Spring Classic BU13 Silver","neutral","neutral","Grass"
2017-06-17,"ISC Gunners B B05",0,"Fraser Valley Selects Barca B05",3,"Starfire Spring Classic BU13 Silver","neutral","neutral","Grass"
2017-06-17,"ISC Gunners C B05",3,"Highline Premier Heat Blue B05",5,"Starfire Spring Classic BU13 Silver","neutral","neutral","Grass"
2017-06-17,"Fraser Valley Selects Real B05",14,"RiseAsONE B05",0,"Starfire Spring Classic BU13 Silver","neutral","neutral","Grass"
2017-06-18,"Whatcom Rangers Blue B05",1,"Liga Tlaxtli FC Quevedo B05",4,"Skagit Firecracker Div. 1 U13","neutral","neutral","Grass"
2017-06-18,"Whatcom Rangers Blue B05",5,"EPIC B05",4,"Skagit Firecracker Div. 1 U13","neutral","neutral","Grass"
2017-06-18,"NW United Black B05",5,"Liga Tlaxtli FC Quevedo B05",0,"Skagit Firecracker Div. 1 U13","neutral","neutral","Grass"
2017-06-18,"Snohomish United Black B05",0,"NWSC Deception FC Black B05",3,"Skagit Firecracker Div. 2 U13","neutral","neutral","Grass"
2017-06-18,"BIFC Blue B05",6,"NWSC Deception FC Black B05",0,"Skagit Firecracker Div. 2 U13","neutral","neutral","Grass"
2017-06-18,"Seattle United W Blue B05",9,"Snohomish United Black B05",0,"Skagit Firecracker Div. 2 U13","neutral","neutral","Grass"
2017-06-18,"New Millenium FC Furia Azul B05",3,"New Millenium FC Furia Azul B05",1,"Skagit Firecracker Div. 2 U13","neutral","neutral","Grass"
2017-06-18,"Southlake Select Red B05",6,"Lake Hills Blue Devils B05",1,"Skagit Firecracker Div. 3 U13","neutral","neutral","Grass"
2017-06-18,"Southlake Select Red B05",0,"Cascade FC Green B05",1,"Skagit Firecracker Div. 3 U13","neutral","neutral","Grass"
2017-06-18,"NC Alliance Rebels B05",1,"NPSA Titans Navy Mercer Island B05",3,"Skagit Firecracker Div. 3 U13","neutral","neutral","Grass"
2017-06-18,"Cascade FC Green B05",1,"Southlake Select Red B05",0,"Skagit Firecracker Div. 3 U13","neutral","neutral","Grass"
2017-06-18,"Eclipse FC Eclipse B05",1,"Surrey United B05",5,"Starfire Spring Classic BU13 Gold","neutral","neutral","Turf"
2017-06-18,"Coastal FC B05",7,"Seattle Celtic Green B05",0,"Starfire Spring Classic BU13 Gold","neutral","neutral","Turf"
